Name=SiO2Carl_Flake 7
X=Raman shift, 1/cm
Y=Intensity, Counts
384.23013; 1390
384.73502; 1373
385.23782; 1385
385.74057; 1412
386.24539; 1182
386.74811; 1248
387.25284; 1147
387.75757; 1119
388.26019; 1130
388.76279; 1139
389.26743; 1232
389.76999; 1254
390.27249; 1076
390.77707; 1246
391.27951; 1119
391.78195; 1227
392.28644; 1175
392.78882; 1105
393.29117; 1173
393.79349; 1259
394.29785; 1172
394.80011; 1127
395.30237; 1140
395.80664; 1149
396.31091; 1219
396.81305; 1283
397.31519; 1208
397.81937; 1150
398.32144; 1205
398.82349; 1219
399.32553; 1259
399.82959; 1124
400.33154; 1133
400.8335; 1140
401.33539; 1099
401.83728; 1011
402.34122; 1205
402.84305; 1125
403.34485; 1113
403.84662; 1130
404.35043; 1139
404.85422; 1233
405.35593; 1111
405.85757; 1200
406.35922; 1126
406.86084; 1237
407.36243; 1275
407.86603; 1222
408.36758; 1227
408.86908; 1251
409.37054; 1234
409.87201; 1327
410.37341; 1275
410.87686; 1344
411.37823; 1276
411.87958; 1320
412.38293; 1458
412.88425; 1497
413.3855; 1496
413.88672; 1692
414.38791; 1872
414.8891; 1964
415.3923; 2236
415.89343; 2489
416.3945; 2896
416.89557; 2837
417.39661; 3273
417.89761; 3273
418.39862; 3217
418.89957; 2956
419.40048; 2746
419.90344; 2384
420.40433; 2040
420.90518; 1874
421.40601; 1602
421.90677; 1477
422.40753; 1384
422.90829; 1339
423.409; 1207
423.90967; 1247
424.41034; 1281
424.91095; 1127
425.41156; 1059
425.91214; 1114
426.41473; 1081
426.91525; 1029
427.41574; 1033
427.9162; 1089
428.41666; 1018
428.91705; 975
429.41745; 1011
429.91779; 1075
430.41812; 1001
430.91843; 971
431.4187; 1064
431.91895; 1058
432.41916; 1037
432.92142; 1017
433.42157; 972
433.92172; 995
434.42181; 953
434.92191; 940
435.42197; 998
435.922; 991
436.41992; 980
436.91989; 940
437.41986; 1087
437.91977; 1022
438.41965; 1100
438.91953; 1034
439.42142; 997
439.92123; 1038
440.42102; 1108
440.9187; 979
441.41843; 930
441.91815; 998
442.41782; 901
442.91745; 1020
443.41708; 996
443.91461; 949
444.41418; 995
444.91577; 1025
445.41528; 992
445.91476; 902
446.41422; 970
446.91159; 1086
447.41101; 900
447.91037; 1017
448.40973; 955
448.90906; 947
449.40628; 975
449.90555; 1047
450.40479; 1053
450.90607; 872
451.40524; 986
451.90234; 1041
452.40149; 915
452.90057; 1035
453.39966; 972
453.89664; 883
454.39566; 1021
454.89468; 1088
455.39365; 941
455.89258; 960
456.39148; 995
456.89038; 1011
457.38718; 995
457.88602; 1068
458.38483; 988
458.88361; 1080
459.38031; 1006
459.87903; 1040
460.37772; 1066
460.87433; 1037
461.37503; 994
461.87366; 1006
462.37018; 1088
462.86874; 1162
463.36728; 1154
463.86374; 1169
464.36221; 1055
464.86066; 1124
465.35703; 1002
465.85544; 1096
466.35587; 1030
466.85214; 1015
467.35046; 1074
467.84671; 1046
468.34497; 1186
468.8432; 1099
469.33936; 1083
469.83755; 1094
470.33569; 1035
470.83179; 1115
471.33194; 1178
471.82797; 1104
472.32602; 1099
472.82199; 1133
473.31998; 1190
473.81793; 1064
474.31381; 1249
474.81174; 1109
475.30759; 1310
475.80542; 1166
476.30325; 1198
476.80106; 1334
477.29678; 1324
477.79456; 1233
478.29227; 1241
